chromosome	start	end	length
Pa1	1921252	1930130	8878
Pa1	1930127	1934912	4785
Pa1	1934907	1935392	485
Pa1	1935389	1935740	351
Pa1	1935741	1937436	1695
Pa1	1937438	1939119	1681
Pa1	1939121	1940784	1663
Pa1	1940784	1941880	1096
Pa1	1941880	1946137	4257
Pa1	1946163	1949526	3363
Pa1	1949534	1950833	1299
Pa1	1950834	1952966	2132
Pa1	1952974	1954092	1118
Pa1	1954090	1955517	1427
Pa1	1955491	1957950	2459
Pa1	1957951	1961174	3223
Pa1	1961172	1963943	2771
Pa1	1963943	1964421	478
Pa1	1964423	1972096	7673
Pa1	1971932	1972577	645
Pa1	1972578	1977195	4617
Pa1	1977196	1990859	13663
Pa1	1990860	1990992	132
Pa1	1990991	1994738	3747
Pa1	1994736	1998668	3932
Pa1	1998668	2001251	2583
Pa1	2001252	2001925	673
Pa1	2001918	2004505	2587
Pa1	2004506	2007231	2725
Pa1	2007229	2012023	4794
Pa1	2012022	2013516	1494
Pa1	2013517	2015726	2209
Pa1	2015727	2016691	964
Pa1	2016687	2017032	345
Pa1	2017033	2019242	2209
Pa1	2019243	2020207	964
Pa1	2020208	2022948	2740
Pa1	2022946	2027740	4794
Pa1	2027734	2029124	1390
Pa1	2029121	2029899	778
Pa1	2029898	2032694	2796
Pa1	2032695	2035115	2420
Pa1	2035114	2035469	355
Pa1	2035482	2036017	535
Pa1	2036117	2036267	150
Pa1	2036358	2036447	89
Pa1	2036446	2039371	2925
Pa1	2038678	2039554	876
Pa1	2039559	2039702	143
Pa1	2039705	2040007	302
Pa1	2043515	2043573	58
Pa1	2043575	2043851	276
Pa1	2043852	2046222	2370
Pa1	2046277	2046552	275
Pa1	2046661	2047537	876
Pa1	2047644	2049022	1378
Pa1	2049024	2049630	606
Pa1	2049629	2050106	477
Pa1	2050107	2050616	509
Pa1	2050617	2057115	6498
Pa1	2057113	2057743	630
Pa1	2057744	2058157	413
Pa1	2058158	2060705	2547
Pa1	2060706	2061351	645
Pa1	2061187	2068860	7673
Pa1	2068862	2069339	477
Pa1	2069339	2075559	6220
Pa1	2075552	2075614	62
Pa1	2075607	2076917	1310
Pa1	2076753	2077398	645
Pa1	2077399	2077609	210
Pa1	2077611	2078088	477
Pa1	2078858	2079132	274
Pa1	2079133	2079163	30
Pa1	2082172	2082264	92
Pa1	2082286	2082950	664
Pa1	2091094	2091146	52
Pa1	2094215	2094246	31
Pa1	2115286	2115309	23
Pa1	2116258	2116978	720
Pa1	2116974	2118550	1576
Pa1	2118580	2118621	41
Pa1	2118613	2118680	67
Pa1	2118687	2124037	5350
Pa1	2124038	2124125	87
Pa1	2124112	2124932	820
Pa1	2124345	2125199	854
Pa1	2125248	2126270	1022
Pa1	2126265	2126678	413
Pa1	2126679	2127356	677
Pa1	2127354	2127502	148
Pa1	2127577	2127678	101
Pa1	2127840	2127885	45
Pa1	2127956	2127981	25
Pa1	2128030	2128069	39
Pa1	2128190	2128225	35
Pa1	2128544	2128595	51
Pa1	2131992	2132687	695
Pa1	2132786	2132921	135
Pa1	2147245	2149365	2120
Pa1	2148053	2152964	4911
Pa1	2153186	2153205	19
Pa1	2165756	2165921	165
Pa1	2173286	2173313	27
Pa1	2190157	2190191	34
Pa1	2191297	2191349	52
Pa1	2192645	2192690	45
Pa1	2200737	2203481	2744
Pa1	2223624	2223647	23
Pa1	2226628	2229090	2462
Pa1	2228760	2230794	2034
Pa1	2230797	2230963	166
Pa1	2230891	2230974	83
Pa1	2231247	2231272	25
Pa1	2231758	2232393	635
Pa1	2232746	2233496	750
Pa1	2233693	2233751	58
Pa1	2234012	2234566	554
Pa1	2234742	2234795	53
Pa1	2239613	2242351	2738
Pa1	2242345	2242406	61
Pa1	2243748	2243835	87
Pa1	2243830	2244736	906
Pa1	2244724	2244824	100
Pa1	2244825	2245231	406
Pa1	2245229	2246134	905
Pa1	2246130	2246488	358
Pa1	2246614	2246640	26
Pa1	2252632	2252670	38
Pa1	2257958	2258037	79
Pa1	2258422	2258680	258
Pa1	2260999	2261250	251
Pa1	2263297	2263531	234
Pa1	2265714	2265957	243
Pa1	2268062	2268260	198
Pa1	2271121	2271358	237
Pa1	2271838	2272072	234
Pa1	2276818	2277490	672
Pa1	2278399	2278660	261
Pa1	2280194	2280466	272
Pa1	2285991	2286099	108
Pa1	2286603	2286902	299
Pa1	2290148	2290341	193
Pa1	2290431	2290738	307
Pa1	2293561	2293903	342
Pa1	2296116	2296155	39
Pa1	2296679	2296986	307
Pa1	2297048	2297337	289
Pa1	2298625	2298916	291
Pa1	2299012	2299278	266
Pa1	2299310	2299475	165
Pa1	2300836	2300891	55
Pa1	2300892	2301155	263
Pa1	2301156	2301169	13
Pa1	2301184	2301491	307
Pa1	2304772	2305544	772
Pa1	2305543	2306020	477
Pa1	2306022	2306738	716
Pa1	2306739	2307384	645
Pa1	2307220	2314920	7700
Pa1	2314922	2315400	478
Pa1	2315398	2316798	1400
Pa1	2316799	2317276	477
Pa1	2317278	2324909	7631
Pa1	2324745	2325390	645
Pa1	2325391	2326257	866
Pa1	2326255	2326736	481
Pa1	2326738	2334342	7604
Pa1	2334178	2334824	646
Pa1	2334825	2337152	2327
Pa1	2337441	2337504	63
Pa1	2338246	2338558	312
Pa1	2338602	2338912	310
Pa1	2340301	2340346	45
Pa1	2343507	2343533	26
Pa1	2343823	2343854	31
Pa1	2357478	2357499	21
Pa1	2359317	2359696	379
Pa1	2359692	2361202	1510
Pa1	2361303	2361352	49
Pa1	2367234	2367250	16
Pa1	2373344	2375436	2092
Pa1	2377559	2379651	2092
Pa1	2379713	2381040	1327
Pa1	2381235	2381282	47
Pa1	2381242	2381290	48
Pa1	2381293	2381568	275
Pa1	2381570	2381622	52
Pa1	2382048	2382103	55
Pa1	2382686	2382722	36
Pa1	2382865	2383158	293
Pa1	2383160	2384285	1125
Pa1	2384331	2385664	1333
Pa1	2385774	2386591	817
Pa1	2386756	2387031	275
Pa1	2387086	2389456	2370
Pa1	2389457	2389732	275
Pa1	2389734	2389791	57
Pa1	2389791	2391094	1303
Pa1	2391599	2393883	2284
Pa1	2398779	2398969	190
Pa1	2399049	2399640	591
Pa1	2399646	2399675	29
Pa1	2400565	2400985	420
Pa1	2401721	2402238	517
Pa1	2402869	2403254	385
Pa1	2404632	2405035	403
Pa1	2405036	2405449	413
Pa1	2405446	2406097	651
Pa1	2409496	2409551	55
Pa1	2409505	2409713	208
Pa1	2411500	2411546	46
Pa1	2413542	2413613	71
Pa1	2413616	2414722	1106
Pa1	2417874	2417955	81
Pa1	2422332	2422382	50
Pa1	2422587	2422643	56
Pa1	2422670	2423783	1113
Pa1	2426867	2427980	1113
Pa1	2431295	2431360	65
Pa1	2431694	2431716	22
Pa1	2433377	2434482	1105
Pa1	2436397	2437509	1112
Pa1	2437873	2437917	44
Pa1	2438206	2440776	2570
Pa1	2443443	2444555	1112
Pa1	2445972	2446081	109
Pa1	2447081	2447326	245
Pa1	2447734	2447791	57
Pa1	2447793	2448068	275
Pa1	2448069	2450439	2370
Pa1	2450494	2450769	275
Pa1	2450934	2451751	817
Pa1	2451861	2453199	1338
Pa1	2453240	2454365	1125
Pa1	2454367	2454660	293
Pa1	2454803	2454839	36
Pa1	2455422	2455477	55
Pa1	2455903	2455955	52
Pa1	2455957	2456232	275
Pa1	2456387	2461759	5372
Pa1	2462111	2462128	17
Pa1	2462401	2462411	10
Pa1	2462412	2463415	1003
Pa1	2463416	2463535	119
Pa1	2463537	2465896	2359
Pa1	2465945	2466618	673
Pa1	2468359	2470307	1948
Pa1	2470309	2470389	80
Pa1	2470355	2471112	757
Pa1	2471097	2471409	312
Pa1	2471687	2472800	1113
Pa1	2473875	2474091	216
Pa1	2473924	2474113	189
Pa1	2474944	2474960	16
Pa1	2475738	2476846	1108
Pa1	2476966	2477006	40
Pa1	2487946	2488001	55
Pa1	2495354	2495404	50
Pa1	2503630	2503960	330
Pa1	2505474	2505545	71
Pa1	2508420	2508585	165
Pa1	2508502	2508591	89
Pa1	2508592	2508622	30
Pa1	2508623	2508678	55
Pa1	2508679	2508892	213
Pa1	2508893	2509370	477
Pa1	2510965	2511122	157
Pa1	2513595	2513702	107
Pa1	2513703	2514161	458
Pa1	2514696	2515063	367
Pa1	2515980	2516458	478
Pa1	2517257	2519050	1793
Pa1	2521879	2522135	256
Pa1	2523044	2523770	726
Pa1	2524171	2524202	31
Pa1	2524524	2525246	722
Pa1	2525925	2526542	617
Pa1	2532135	2532455	320
Pa1	2534640	2534894	254
Pa1	2543028	2543159	131
Pa1	2543516	2543780	264
Pa1	2552844	2553193	349
Pa1	2553172	2553769	597
Pa1	2553756	2553983	227
Pa1	2561755	2561788	33
Pa1	2565178	2566252	1074
Pa1	2566450	2567563	1113
Pa1	2567567	2569361	1794
Pa1	2569366	2569533	167
Pa1	2569536	2569781	245
Pa1	2570224	2572172	1948
Pa1	2572513	2573612	1099
Pa1	2574437	2574501	64
Pa1	2575328	2576063	735
Pa1	2583916	2583934	18
Pa1	2586237	2588030	1793
Pa1	2588936	2590589	1653
Pa1	2590745	2590990	245
Pa1	2592098	2592998	900
Pa1	2593750	2593899	149
Pa1	2596453	2596500	47
Pa1	2596676	2597230	554
Pa1	2597488	2597546	58
Pa1	2597966	2598625	659
Pa1	2598963	2604335	5372
Pa1	2604687	2604715	28
Pa1	2604988	2604998	10
Pa1	2605002	2607466	2464
Pa1	2607467	2607523	56
Pa1	2607522	2608526	1004
Pa1	2610324	2610711	387
Pa1	2611380	2611934	554
Pa1	2614054	2614267	213
Pa1	2615507	2617172	1665
Pa1	2618654	2618688	34
Pa1	2622255	2622557	302
Pa1	2622597	2622737	140
Pa1	2623191	2623717	526
Pa1	2638496	2638573	77
Pa1	2649497	2649520	23
Pa1	2651113	2651259	146
Pa1	2651547	2652095	548
Pa1	2652785	2652886	101
Pa1	2652802	2654460	1658
Pa1	2653874	2654695	821
Pa1	2654677	2657044	2367
Pa1	2659784	2659821	37
Pa1	2663844	2663886	42
Pa1	2671105	2671167	62
Pa1	2681326	2681709	383
Pa1	2682239	2682609	370
Pa1	2683120	2683140	20
Pa1	2692929	2693029	100
Pa1	2697252	2699675	2423
Pa1	2699650	2699738	88
Pa1	2699694	2699755	61
Pa1	2699998	2700014	16
Pa1	2715939	2715974	35
Pa1	2716118	2716137	19
Pa1	2718473	2718506	33
Pa1	2719158	2719198	40
Pa1	2719367	2719381	14
Pa1	2719382	2719416	34
Pa1	2722052	2726846	4794
Pa1	2727237	2729157	1920
Pa1	2729418	2731833	2415
Pa1	2734143	2734163	20
Pa1	2734823	2734843	20
Pa1	2737385	2737428	43
Pa1	2737949	2737981	32
Pa1	2739417	2739436	19
Pa1	2739641	2739674	33
Pa1	2740711	2740774	63
Pa1	2754484	2754510	26
Pa1	2758896	2759034	138
Pa1	2761665	2761708	43
Pa1	2761863	2762246	383
Pa1	2762776	2763159	383
Pa1	2763319	2763357	38
Pa1	2768143	2768216	73
Pa1	2768346	2768464	118
Pa1	2769052	2770107	1055
Pa1	2770739	2771800	1061
Pa1	2772438	2773495	1057
Pa1	2773586	2774226	640
Pa1	2775530	2776106	576
Pa1	2777641	2778281	640
Pa1	2779290	2780177	887
Pa1	2781456	2781473	17
Pa1	2781917	2782169	252
Pa1	2782169	2782469	300
Pa1	2782484	2782513	29
Pa1	2783010	2783465	455
Pa1	2783594	2784640	1046
Pa1	2785654	2786553	899
Pa1	2787360	2788504	1144
Pa1	2788734	2789220	486
Pa1	2789375	2789505	130
Pa1	2790927	2791814	887
Pa1	2792823	2793463	640
Pa1	2801108	2801748	640
Pa1	2802745	2803632	887
Pa1	2807889	2807911	22
Pa1	2808710	2809232	522
Pa1	2811198	2813149	1951
Pa1	2813342	2814966	1624
Pa1	2814887	2815214	327
Pa1	2816206	2816736	530
Pa1	2817176	2817224	48
Pa1	2817885	2823254	5369
Pa1	2824461	2825169	708
Pa1	2824910	2825577	667
Pa1	2825366	2825708	342
Pa1	2825692	2825982	290
Pa1	2825983	2829482	3499
Pa1	2829483	2829686	203
Pa1	2830678	2831005	327
Pa1	2830926	2832550	1624
Pa1	2832743	2834694	1951
Pa1	2834802	2834831	29
Pa1	2836660	2837182	522
Pa1	2837981	2838003	22
Pa1	2841498	2843295	1797
Pa1	2844128	2845922	1794
Pa1	2846780	2848575	1795
Pa1	2850718	2850750	32
Pa1	2853354	2853784	430
Pa1	2853837	2853941	104
Pa1	2859081	2860767	1686
Pa1	2860768	2865858	5090
Pa1	2865859	2865965	106
Pa1	2866767	2868561	1794
Pa1	2870415	2872209	1794
Pa1	2873005	2873039	34
Pa1	2873826	2875452	1626
Pa1	2876535	2878329	1794
Pa1	2878974	2879554	580
Pa1	2880009	2880768	759
Pa1	2881506	2883299	1793
Pa1	2883901	2885692	1791
Pa1	2894233	2895988	1755
Pa1	2897068	2898826	1758
Pa1	2899906	2901664	1758
Pa1	2902753	2904510	1757
Pa1	2905784	2907542	1758
Pa1	2908530	2908546	16
Pa1	2908894	2910645	1751
Pa1	2912795	2912913	118
Pa1	2913026	2913096	70
Pa1	2915168	2915288	120
Pa1	2915643	2915670	27
Pa1	2919230	2919278	48
Pa1	2919333	2919465	132
Pa1	2919538	2919641	103
Pa1	2922498	2922537	39
Pa1	2922933	2922966	33
Pa1	2922966	2923001	35
Pa1	2925406	2927613	2207
Pa1	2927610	2927857	247
Pa1	2927858	2927882	24
Pa1	2929116	2929414	298
Pa1	2929443	2929752	309
Pa1	2929756	2929956	200
Pa1	2930770	2931365	595
Pa1	2933289	2934547	1258
Pa1	2938753	2938777	24
Pa1	2939009	2939030	21
Pa1	2939100	2939138	38
Pa1	2942892	2942915	23
Pa1	2946097	2946288	191
Pa1	2946289	2950945	4656
Pa1	2950946	2951424	478
Pa1	2951422	2952384	962
Pa1	2952385	2952798	413
Pa1	2952914	2994121	41207
Pa1	2994122	2994392	270
Pa1	2994372	2994502	130
Pa1	2994503	2996067	1564
Pa1	2996209	2996248	39
Pa1	2996249	2996695	446
Pa1	2996577	3001787	5210
Pa1	3002177	3002578	401
Pa1	3003175	3003543	368
Pa1	3003940	3004628	688
Pa1	3004772	3005668	896
Pa1	3005726	3006063	337
Pa1	3007202	3007664	462
Pa1	3007754	3009345	1591
Pa1	3009346	3012489	3143
Pa1	3012795	3013142	347
Pa1	3012928	3013172	244
Pa1	3013216	3013406	190
Pa1	3015620	3016024	404
Pa1	3016123	3016159	36
Pa1	3016155	3016560	405
Pa1	3016559	3021747	5188
Pa1	3021324	3023886	2562
Pa1	3028423	3030985	2562
Pa1	3030562	3035707	5145
Pa1	3035946	3035995	49
Pa1	3042484	3042541	57
Pa1	3044803	3047233	2430
Pa1	3049523	3050195	672
Pa1	3053620	3053655	35
Pa1	3057880	3057912	32
Pa1	3061799	3062251	452
Pa1	3062243	3062649	406
Pa1	3062654	3062931	277
Pa1	3062932	3063422	490
Pa1	3063409	3064210	801
Pa1	3064211	3067712	3501
Pa1	3067713	3069158	1445
Pa1	3067164	3123850	56686
Pa1	3123097	3125277	2180
Pa1	3124943	3127387	2444
Pa1	3127872	3128023	151
Pa1	3128361	3128554	193
Pa1	3131903	3131925	22
Pa1	3132068	3132827	759
Pa1	3136554	3136586	32
Pa1	3137402	3137448	46
Pa1	3138103	3138435	332
Pa1	3138508	3138778	270
Pa1	3139030	3139065	35
Pa1	3140945	3141498	553
Pa1	3143667	3143937	270
Pa1	3144010	3144339	329
Pa1	3152196	3152229	33
Pa1	3152450	3152512	62
Pa1	3152505	3152602	97
Pa1	3158252	3158310	58
Pa1	3163620	3163665	45
Pa1	3165506	3165980	474
Pa1	3165981	3171263	5282
Pa1	3171241	3173179	1938
Pa1	3173182	3173656	474
Pa1	3175878	3175982	104
Pa1	3178226	3178824	598
Pa1	3184057	3184100	43
Pa1	3184925	3185535	610
Pa1	3185997	3188337	2340
Pa1	3188224	3188342	118
Pa1	3188343	3189924	1581
Pa1	3189925	3192652	2727
Pa1	3192653	3193140	487
Pa1	3193131	3197854	4723
Pa1	3198682	3199161	479
Pa1	3201790	3202587	797
Pa1	3202882	3203117	235
Pa1	3203683	3204303	620
Pa1	3206780	3207400	620
Pa1	3209877	3210497	620
Pa1	3212974	3213594	620
Pa1	3216071	3216691	620
Pa1	3219168	3219788	620
Pa1	3222265	3222885	620
Pa1	3225362	3225982	620
Pa1	3228459	3229079	620
Pa1	3231556	3232176	620
Pa1	3232991	3234552	1561
Pa1	3234525	3235796	1271
Pa1	3236611	3237231	620
Pa1	3237574	3237591	17
Pa1	3241440	3241463	23
Pa1	3241635	3241699	64
Pa1	3246214	3246237	23
Pa1	3246919	3246947	28
Pa1	3253275	3255741	2466
Pa1	3258354	3260133	1779
Pa1	3263789	3263950	161
Pa1	3264217	3264250	33
Pa1	3265733	3265824	91
Pa1	3266144	3266214	70
Pa1	3266788	3266819	31
Pa1	3266820	3269248	2428
Pa1	3270986	3271392	406
Pa1	3272838	3273087	249
Pa1	3275438	3276134	696
Pa1	3276589	3276678	89
Pa1	3276685	3276960	275
Pa1	3276962	3277014	52
Pa1	3277439	3277495	56
Pa1	3278078	3278114	36
Pa1	3278257	3278519	262
Pa1	3278541	3279015	474
Pa1	3279014	3280098	1084
Pa1	3280100	3281480	1380
Pa1	3281587	3282463	876
Pa1	3282572	3282847	275
Pa1	3282902	3285233	2331
Pa1	3285227	3290016	4789
Pa1	3289997	3290063	66
Pa1	3290064	3290339	275
Pa1	3290341	3290398	57
Pa1	3294893	3294919	26
Pa1	3294920	3294951	31
Pa1	3303153	3303849	696
Pa1	3303944	3303976	32
Pa1	3305664	3306359	695
Pa1	3307706	3308397	691
Pa1	3309547	3310139	592
Pa1	3310144	3310173	29
Pa1	3310177	3312410	2233
Pa1	3312405	3312512	107
Pa1	3312545	3314617	2072
Pa1	3314618	3314781	163
Pa1	3325377	3325458	81
Pa1	3335971	3336020	49
Pa1	3339917	3341390	1473
Pa1	3350739	3352212	1473
Pa1	3352784	3353025	241
Pa1	3353597	3353923	326
Pa1	3354266	3354679	413
Pa1	3355236	3356377	1141
Pa1	3357825	3359604	1779
Pa1	3360059	3360342	283
Pa1	3360746	3360835	89
Pa1	3361501	3361590	89
Pa1	3362256	3362345	89
Pa1	3363011	3363100	89
Pa1	3363766	3363855	89
Pa1	3364521	3364610	89
Pa1	3365276	3365365	89
Pa1	3366031	3366120	89
Pa1	3366786	3366875	89
Pa1	3367541	3367630	89
Pa1	3368296	3368385	89
Pa1	3369051	3369140	89
Pa1	3369806	3369895	89
Pa1	3370561	3370650	89
Pa1	3371316	3371405	89
Pa1	3372071	3372160	89
Pa1	3372826	3372915	89
Pa1	3373581	3373670	89
Pa1	3374336	3374425	89
Pa1	3375091	3375180	89
Pa1	3375534	3375623	89
Pa1	3376289	3376378	89
Pa1	3377044	3377133	89
Pa1	3379926	3379987	61
Pa1	3381535	3381860	325
Pa1	3382003	3382223	220
Pa1	3384391	3384434	43
Pa1	3389623	3392077	2454
Pa1	3398236	3398275	39
Pa1	3399363	3399461	98
Pa1	3399462	3399869	407
Pa1	3399861	3401702	1841
Pa1	3401703	3402041	338
Pa1	3401929	3402087	158
Pa1	3402036	3402265	229
Pa1	3402239	3403387	1148
Pa1	3403216	3405152	1936
Pa1	3405153	3406257	1104
Pa1	3406154	3406825	671
Pa1	3406812	3407802	990
Pa1	3408234	3408388	154
Pa1	3408387	3408436	49
Pa1	3408437	3408490	53
Pa1	3408485	3410717	2232
Pa1	3410840	3410861	21
Pa1	3415066	3415099	33
Pa1	3424527	3424558	31
Pa1	3431478	3431901	423
Pa1	3431989	3432298	309
Pa1	3432662	3432823	161
Pa1	3433090	3433117	27
Pa1	3434103	3434138	35
Pa1	3434811	3435176	365
Pa1	3441407	3441445	38
Pa1	3447335	3451862	4527
Pa1	3456234	3456270	36
Pa1	3457306	3457981	675
Pa1	3458996	3459050	54
Pa1	3465095	3465886	791
Pa1	3465968	3466092	124
Pa1	3466973	3467154	181
Pa1	3468024	3468149	125
Pa1	3468230	3469027	797
Pa1	3472724	3474574	1850
Pa1	3476706	3476722	16
Pa1	3480394	3480464	70
Pa1	3480818	3480851	33
Pa1	3482444	3482467	23
Pa1	3484075	3484109	34
Pa1	3486340	3486377	37
Pa1	3488113	3488153	40
Pa1	3489345	3489368	23
Pa1	3490357	3490640	283
Pa1	3491220	3493589	2369
Pa1	3493487	3496437	2950
Pa1	3505987	3508284	2297
Pa1	3508905	3509180	275
Pa1	3509302	3509628	326
Pa1	3510745	3510787	42
Pa1	3512781	3512889	108
Pa1	3514783	3514820	37
Pa1	3517997	3518025	28
Pa1	3526999	3527057	58
Pa1	3537055	3537300	245
Pa1	3537303	3538587	1284
Pa1	3538627	3541380	2753
Pa1	3541381	3544528	3147
Pa1	3546512	3546550	38
Pa1	3547000	3547621	621
Pa1	3547727	3547750	23
Pa1	3550265	3550306	41
Pa1	3551247	3551283	36
Pa1	3553156	3553177	21
Pa1	3555988	3556020	32
Pa1	3556442	3556460	18
Pa1	3560527	3562913	2386
Pa1	3562836	3562923	87
Pa1	3571361	3571406	45
Pa1	3579277	3579305	28
Pa1	3591325	3591349	24
Pa1	3593231	3593255	24
Pa1	3594869	3595066	197
Pa1	3596119	3596277	158
Pa1	3596658	3596767	109
Pa1	3597063	3597332	269
Pa1	3601596	3601620	24
Pa1	3601741	3602437	696
Pa1	3602002	3602518	516
Pa1	3602604	3602675	71
Pa1	3606589	3608958	2369
Pa1	3608958	3609086	128
Pa1	3608988	3609104	116
Pa1	3609150	3612030	2880
Pa1	3612866	3612914	48
Pa1	3613188	3613227	39
Pa1	3622765	3622804	39
Pa1	3631088	3631132	44
Pa1	3631946	3631980	34
Pa1	3637214	3637243	29
Pa1	3637455	3637497	42
Pa1	3637700	3639799	2099
Pa1	3639809	3639968	159
Pa1	3640444	3640810	366
Pa1	3640499	3641299	800
Pa1	3641612	3641669	57
Pa1	3654279	3654864	585
Pa1	3656593	3656645	52
Pa1	3668364	3668388	24
Pa1	3670332	3670858	526
Pa1	3671157	3671223	66
Pa1	3675477	3681391	5914
Pa1	3681704	3681961	257
Pa1	3690551	3690642	91
Pa1	3691106	3692424	1318
Pa1	3694242	3695894	1652
Pa1	3695895	3697408	1513
Pa1	3697149	3697450	301
Pa1	3698110	3698147	37
Pa1	3699221	3699259	38
Pa1	3711970	3712006	36
Pa1	3713005	3713381	376
Pa1	3716016	3716120	104
Pa1	3745936	3745961	25
Pa1	3746182	3746235	53
Pa1	3758372	3762939	4567
Pa1	3764147	3764213	66
Pa1	3768820	3769257	437
Pa1	3769258	3769857	599
Pa1	3769833	3769862	29
Pa1	3769863	3769958	95
Pa1	3770111	3770323	212
Pa1	3771253	3772841	1588
Pa1	3772842	3773368	526
Pa1	3773371	3773874	503
Pa1	3773875	3774055	180
Pa1	3774218	3775872	1654
Pa1	3793530	3795881	2351
Pa1	3798308	3798329	21
Pa1	3798685	3801035	2350
Pa1	3805256	3809012	3756
Pa1	3808938	3809147	209
Pa1	3811928	3814279	2351
Pa1	3815450	3817801	2351
Pa1	3818157	3818178	21
Pa1	3820605	3822956	2351
Pa1	3824127	3826472	2345
Pa1	3832369	3832393	24
Pa1	3832394	3832402	8
Pa1	3840960	3841037	77
Pa1	3841915	3841936	21
Pa1	3857852	3861510	3658
Pa1	3861487	3863090	1603
Pa1	3863366	3863418	52
Pa1	3866504	3866539	35
Pa1	3870357	3870385	28
Pa1	3870976	3871372	396
Pa1	3876860	3876903	43
Pa1	3885293	3885720	427
Pa1	3885721	3885866	145
Pa1	3887960	3888861	901
Pa1	3889530	3894765	5235
Pa1	3896133	3896182	49
Pa1	3899281	3899309	28
Pa1	3903914	3906475	2561
Pa1	3906476	3906510	34
Pa1	3906497	3907907	1410
Pa1	3907898	3907970	72
Pa1	3907963	3908559	596
Pa1	3908528	3908596	68
Pa1	3909117	3909247	130
Pa1	3911102	3912349	1247
Pa1	3912350	3912906	556
Pa1	3913658	3915374	1716
Pa1	3929252	3933743	4491
Pa1	3943526	3945955	2429
Pa1	3950994	3951013	19
Pa1	3951731	3954496	2765
Pa1	3954185	3955444	1259
Pa1	3955396	3955457	61
Pa1	3955502	3956462	960
Pa1	3956458	3957862	1404
Pa1	3957849	3957883	34
Pa1	3957884	3960438	2554
Pa1	3964530	3964841	311
Pa1	3966218	3966283	65
Pa1	3968159	3968217	58
Pa1	3970606	3970612	6
Pa1	3970613	3970666	53
Pa1	3979495	3984821	5326
Pa1	3984822	3985267	445
Pa1	3985466	3985652	186
Pa1	3985797	3986803	1006
Pa1	3986815	3987390	575
Pa1	3987391	3993747	6356
Pa1	4004856	4004888	32
Pa1	4008446	4008944	498
Pa1	4008852	4008993	141
Pa1	4008948	4009095	147
Pa1	4010907	4010931	24
Pa1	4013137	4013192	55
Pa1	4016551	4016810	259
Pa1	4016812	4016871	59
Pa1	4016870	4017101	231
Pa1	4018955	4019085	130
Pa1	4019606	4019674	68
Pa1	4019643	4020239	596
Pa1	4020232	4020304	72
Pa1	4020382	4022289	1907
Pa1	4021899	4022550	651
Pa1	4022769	4022809	40
Pa1	4023025	4023303	278
Pa1	4027164	4027315	151
Pa1	4036019	4036075	56
Pa1	4036076	4037135	1059
Pa1	4038602	4038634	32
Pa1	4039026	4039580	554
Pa1	4041258	4041346	88
Pa1	4041482	4042544	1062
Pa1	4042653	4042708	55
Pa1	4043505	4043528	23
Pa1	4043529	4043607	78
Pa1	4046911	4047033	122
Pa1	4056460	4056514	54
Pa1	4057715	4057753	38
Pa1	4059964	4060438	474
Pa1	4063685	4064848	1163
Pa1	4064844	4065141	297
Pa1	4065286	4065488	202
Pa1	4065484	4065929	445
Pa1	4065930	4071248	5318
Pa1	4071253	4071460	207
Pa1	4083545	4083610	65
Pa1	4083638	4083666	28
Pa1	4085487	4085695	208
Pa1	4086692	4087835	1143
Pa1	4088206	4090056	1850
Pa1	4090070	4090299	229
Pa1	4102688	4103103	415
Pa1	4103569	4104365	796
Pa1	4104935	4105634	699
Pa1	4106330	4106785	455
Pa1	4107478	4107866	388
Pa1	4109807	4109843	36
Pa1	4110297	4110338	41
Pa1	4110339	4110365	26
Pa1	4112528	4115091	2563
Pa1	4115092	4115148	56
Pa1	4126950	4126991	41
Pa1	4127090	4127122	32
Pa1	4128601	4128653	52
Pa1	4130464	4130697	233
